INPUT	FOUND_BY	DTXSID	PREFERRED_NAME	SMILES	QSAR_READY_SMILES
25506-01-8	CAS-RN	DTXSID40180198	Isoxazolo(3,4-d)pyridazin-7(6H)-one, 4,6-diphenyl-3-methyl-	CC1=C2C(=NO1)C(=O)N(N=C2C1=CC=CC=C1)C1=CC=CC=C1	CC1=C2C(=NO1)C(=O)N(N=C2C1=CC=CC=C1)C1=CC=CC=C1
25506-06-3	CAS-RN	DTXSID00180199	Isoxazolo(3,4-d)pyridazin-7(6H)-one, 4-phenyl-	O=C1NN=C(C2=CON=C12)C1=CC=CC=C1	O=C1N=NC(C2=CON=C12)C1=CC=CC=C1
25537-46-6	CAS-RN	DTXSID20948435	Ethyl 2-(ethylsulfanyl)-6-methylpyrimidin-4-yl ethylphosphonate	CCOP(=O)(CC)OC1=NC(SCC)=NC(C)=C1	CCOP(=O)(CC)OC1=NC(SCC)=NC(C)=C1
2554-06-5	CAS-RN	DTXSID3038808	1,3,5,7-Tetramethyl-1,3,5,7-tetravinylcyclotetrasiloxane	C[Si]1(O[Si](C)(O[Si](C)(O[Si](C)(O1)C=C)C=C)C=C)C=C	C[Si]1(O[Si](C)(O[Si](C)(O[Si](C)(O1)C=C)C=C)C=C)C=C
25546-65-0	CAS-RN	DTXSID6048541	Ribostamycin	NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)C(O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(O)C2O)C(N)C(O)C1O
2556-10-7	CAS-RN	DTXSID6051930	[2-(1-Ethoxyethoxy)ethyl]benzene	CCOC(C)OCCC1=CC=CC=C1	CCOC(C)OCCC1=CC=CC=C1
25564-22-1	CAS-RN	DTXSID6029331	2-Pentyl-2-cyclopenten-1-one	CCCCCC1=CCCC1=O	CCCCCC1=CCCC1=O
25567-67-3	CAS-RN	DTXSID20948455	1-Chloro-2,3-dinitrobenzene	ClC1=C(C(=CC=C1)N(=O)=O)N(=O)=O	ClC1=C(C(=CC=C1)N(=O)=O)N(=O)=O
25586-42-9	CAS-RN	DTXSID3027879	Phosphorous acid, tris(methylphenyl) ester	-	-
25586-43-0	CAS-RN	DTXSID4051457	Chloronaphthalene	-	-
25601-41-6	CAS-RN	DTXSID30365139	methyl 9-decenoate	COC(=O)CCCCCCCC=C	COC(=O)CCCCCCCC=C
25601-84-7	CAS-RN	DTXSID8058037	Methocrotophos	CON(C)C(=O)\C=C(/C)OP(=O)(OC)OC	CON(C)C(=O)C=C(C)OP(=O)(OC)OC
25606-41-1	CAS-RN	DTXSID6034849	Propamocarb hydrochloride	Cl.CCCOC(=O)NCCCN(C)C	CCCOC(=O)NCCCN(C)C
25618-55-7	CAS-RN	DTXSID1051226	Polyglycerol	-	-
25628-08-4	CAS-RN	DTXSID30880236	N,N,N,-Triethylethanaminium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate	CC[N+](CC)(CC)C(C)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	CC[N+](CC)(CC)C(C)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
25637-99-4	CAS-RN	DTXSID8025383	Hexabromocyclododecane	-	-
25640-78-2	CAS-RN	DTXSID7027881	Isopropylbiphenyl	-	-
25646-22-4	CAS-RN	DTXSID00948514	2-Chloroethyl 2,2-dichloroethenyl N-prop-2-en-1-ylphosphoramidate	ClCCOP(=O)(NCC=C)OC=C(Cl)Cl	ClCCOP(=O)(NCC=C)OC=C(Cl)Cl
25646-24-6	CAS-RN	DTXSID60948515	Cyclohexyl 2,2-dichloroethenyl N-prop-2-en-1-ylphosphoramidate	ClC(Cl)=COP(=O)(NCC=C)OC1CCCCC1	ClC(Cl)=COP(=O)(NCC=C)OC1CCCCC1
25646-77-9	CAS-RN	DTXSID80897435	(4-ammonio-m-tolyl)ethyl(2-hydroxyethyl)ammonium sulphate	OS(O)(=O)=O.CCN(CCO)C1=CC(C)=C(N)C=C1	CCN(CCO)C1=CC(C)=C(N)C=C1
25655-41-8	CAS-RN	DTXSID8035712	Betadine	-	-
25679-28-1	CAS-RN	DTXSID4058651	(Z)-Anethole	COC1=CC=C(\C=C/C)C=C1	COC1=CC=C(C=CC)C=C1
2568-25-4	CAS-RN	DTXSID60862989	1,3-Dioxolane, 4-methyl-2-phenyl-	CC1COC(O1)C1=CC=CC=C1	CC1COC(O1)C1=CC=CC=C1
257-07-8	CAS-RN	DTXSID8059764	Dibenz[b,f][1,4]oxazepine	O1C2=C(C=CC=C2)C=NC2=C1C=CC=C2	O1C2=C(C=CC=C2)C=NC2=C1C=CC=C2
2570-26-5	CAS-RN	DTXSID8062529	Pentadecylamine	CCCCCCCCCCCCCCCN	CCCCCCCCCCCCCCCN
25713-60-4	CAS-RN	DTXSID0058695	2,4,6-Tris-(2,4,6-tribromophenoxy)-1,3,5-triazine	BrC1=CC(Br)=C(OC2=NC(OC3=C(Br)C=C(Br)C=C3Br)=NC(OC3=C(Br)C=C(Br)C=C3Br)=N2)C(Br)=C1	BrC1=CC(Br)=C(OC2=NC(OC3=C(Br)C=C(Br)C=C3Br)=NC(OC3=C(Br)C=C(Br)C=C3Br)=N2)C(Br)=C1
25717-80-0	CAS-RN	DTXSID0045171	Molsidomine	CCOC(=O)[N-]C1=C[N+](=NO1)N1CCOCC1	CCOC(=O)[N-]C1=C[N+](=NO1)N1CCOCC1
25724-11-2	CAS-RN	DTXSID50948605	1,1,3,5-Tetramethoxyhexane	COC(C)CC(CC(OC)OC)OC	COC(C)CC(CC(OC)OC)OC
25724-50-9	CAS-RN	DTXSID80180410	Pyrazole, 3,5-dimethyl-1-((trichloromethyl)thio)-	CC1=NN(SC(Cl)(Cl)Cl)C(C)=C1	CC1=NN(SC(Cl)(Cl)Cl)C(C)=C1
25724-60-1	CAS-RN	DTXSID40180411	Succinic acid, bis(2-(2-ethoxybutoxy)ethyl) ester	CCC(CC)COCCOC(=O)CCC(=O)OCCOCC(CC)CC	CCC(CC)COCCOC(=O)CCC(=O)OCCOCC(CC)CC
25726-97-0	CAS-RN	DTXSID00180412	Pyrazole, 1-((trichloromethyl)thio)-	ClC(Cl)(Cl)SN1C=CC=N1	ClC(Cl)(Cl)SN1C=CC=N1
25756-29-0	CAS-RN	DTXSID50948625	1-Cyclohexyl-N-methylmethanamine	CNCC1CCCCC1	CNCC1CCCCC1
2578-45-2	CAS-RN	DTXSID7062532	Pyridine, 2-chloro-3,5-dinitro-	[O-][N+](=O)C1=CC(=C(Cl)N=C1)[N+]([O-])=O	[O-][N+](=O)C1=CC(=C(Cl)N=C1)[N+]([O-])=O
2579-20-6	CAS-RN	DTXSID4041238	1,3-Cyclohexanedimethanamine	NCC1CCCC(CN)C1	NCC1CCCC(CN)C1
2580-78-1	CAS-RN	DTXSID5025992	Reactive Blue 19	[Na+].[Na+].NC1=C(C=C(NC2=CC(=CC=C2)S(=O)(=O)CCOS([O-])(=O)=O)C2=C1C(=O)C1=C(C=CC=C1)C2=O)S([O-])(=O)=O	NC1=C(C=C(NC2=CC(=CC=C2)S(=O)(=O)CCOS(O)(=O)=O)C2=C1C(=O)C1=C(C=CC=C1)C2=O)S(O)(=O)=O
2581-34-2	CAS-RN	DTXSID2062535	4-Nitro-3-methylphenol	CC1=C(C=CC(O)=C1)[N+]([O-])=O	CC1=C(C=CC(O)=C1)[N+]([O-])=O
25812-30-0	CAS-RN	DTXSID0020652	Gemfibrozil	CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1	CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1
2583-80-4	CAS-RN	DTXSID2062539	2H-Naphtho[1,2-d]triazole-7-sulfonic acid, 2-[4-(2-phenylethenyl)-3-sulfophenyl]-, disodium salt	[Na+].[Na+].[O-]S(=O)(=O)C1=CC(N2N=C3C=CC4=CC(=CC=C4C3=N2)S([O-])(=O)=O)=C(C=CC2=CC=CC=C2)C=C1	OS(=O)(=O)C1=CC=C2C3=NN(N=C3C=CC2=C1)C1=CC(=CC=C1C=CC1=CC=CC=C1)S(O)(=O)=O
25841-37-6	CAS-RN	DTXSID60948732	2-(Methanesulfinyl)-2-methylpropan-1-ol	CS(=O)C(C)(C)CO	CS(=O)C(C)(C)CO
25841-38-7	CAS-RN	DTXSID40180496	1-Propanol, 2-methyl-2-(methylsulfonyl)-	CC(C)(CO)S(C)(=O)=O	CC(C)(CO)S(C)(=O)=O
25841-41-2	CAS-RN	DTXSID20948733	2-(Methanesulfinyl)-2-methylpropanimidic acid	CS(=O)C(C)(C)C(O)=N	CS(=O)C(C)(C)C(O)=N
25841-43-4	CAS-RN	DTXSID00180497	Propionic acid, 2-methyl-2-(methylsulfonyl)-	CC(C)(C(O)=O)S(C)(=O)=O	CC(C)(C(O)=O)S(C)(=O)=O
2585-36-6	CAS-RN	DTXSID50180503	Nereistoxin dicyanate hydrogen oxalate	OC(=O)C(O)=O.CN(C)C(CSC#N)CSC#N	CN(C)C(CSC#N)CSC#N
2586-57-4	CAS-RN	DTXSID80889456	C.I. Direct Blue 22	[Na+].[Na+].COC1=CC(=CC=C1N=NC1=CC2=C(C=C1)C(=CC(=C2N)S([O-])(=O)=O)S([O-])=O)C1=CC=C(N=NC2=C(O)C=CC3=CC=CC=C23)C(OC)=C1	COC1=CC(=CC=C1N=NC1=CC2=C(N)C(=CC(=C2C=C1)S(O)=O)S(O)(=O)=O)C1=CC=C(N=NC2=C(O)C=CC3=CC=CC=C23)C(OC)=C1
2587-90-8	CAS-RN	DTXSID2041838	Demephion-S	COP(=O)(OC)SCCSC	COP(=O)(OC)SCCSC
25875-51-8	CAS-RN	DTXSID9046813	Robenidine	ClC1=CC=C(C=NNC(=N)NN=CC2=CC=C(Cl)C=C2)C=C1	ClC1=CC=C(CN=NC(=N)N=NCC2=CC=C(Cl)C=C2)C=C1
2588-03-6	CAS-RN	DTXSID1042283	Phorate sulfoxide	CCOP(=S)(OCC)SCS(=O)CC	CCOP(=S)(OCC)SCS(=O)CC
2588-04-7	CAS-RN	DTXSID6042282	Phorate sulfone	CCOP(=S)(OCC)SCS(=O)(=O)CC	CCOP(=S)(OCC)SCS(=O)(=O)CC
2588-05-8	CAS-RN	DTXSID6042284	Phorate oxon sulfoxide	CCOP(=O)(OCC)SCS(=O)CC	CCOP(=O)(OCC)SCS(=O)CC
2588-06-9	CAS-RN	DTXSID6058346	Phoratoxon sulfone	CCOP(=O)(OCC)SCS(=O)(=O)CC	CCOP(=O)(OCC)SCS(=O)(=O)CC
2589-01-7	CAS-RN	DTXSID40948790	2,4,6-Tris[(oxiran-2-yl)methoxy]-1,3,5-triazine	C(OC1=NC(OCC2CO2)=NC(OCC2CO2)=N1)C1CO1	C(OC1=NC(OCC2CO2)=NC(OCC2CO2)=N1)C1CO1
2589-15-3	CAS-RN	DTXSID60948792	1,4,5,6,7,8,8-Heptachloro-2,3,3a,4,7,7a-hexahydro-1H-4,7-methanoindene	ClC1CCC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl	ClC1CCC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
25899-50-7	CAS-RN	DTXSID2027884	(2Z)-2-Pentenenitrile	CC\C=C/C#N	CCC=CC#N
25900-68-9	NO_MATCH	-	-	-	-
2591-57-3	CAS-RN	DTXSID80948815	O-Ethyl O-methyl O-(4-nitrophenyl) phosphorothioate	CCOP(=S)(OC)OC1=CC=C(C=C1)N(=O)=O	CCOP(=S)(OC)OC1=CC=C(C=C1)N(=O)=O
2591-66-4	NO_MATCH	-	-	-	-
2591-74-4	CAS-RN	DTXSID40948816	O-Methyl O-(2,4,5-trichlorophenyl) N-ethylphosphoramidothioate	CCNP(=S)(OC)OC1=C(Cl)C=C(Cl)C(Cl)=C1	CCNP(=S)(OC)OC1=C(Cl)C=C(Cl)C(Cl)=C1
25913-34-2	NO_MATCH	-	-	-	-
2592-62-3	CAS-RN	DTXSID2041543	6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3-methyl-6,9-methano-2,4-benzodioxepin	CC1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl	CC1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
25923-97-1	CAS-RN	DTXSID20948839	S-[(Benzylsulfanyl)methyl] O,O-diethyl phosphorodithioate	CCOP(=S)(OCC)SCSCC1=CC=CC=C1	CCOP(=S)(OCC)SCSCC1=CC=CC=C1
2593-14-8	NO_MATCH	-	-	-	-
2593-15-9	CAS-RN	DTXSID3032547	Etridiazole	CCOC1=NC(=NS1)C(Cl)(Cl)Cl	CCOC1=NC(=NS1)C(Cl)(Cl)Cl
25939-05-3	CAS-RN	DTXSID9042174	Banamite	ClC(=NNC1=C(Cl)C=C(Cl)C=C1Cl)C1=CC=CC=C1	ClC(N=NC1=C(Cl)C=C(Cl)C=C1Cl)C1=CC=CC=C1
2595-54-2	CAS-RN	DTXSID0042117	Mecarbam	CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC	CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC
25953-06-4	CAS-RN	DTXSID4025036	5-Diethylamino-2-nitrosophenol hydrochloride	Cl.CCN(CC)C1=CC=C(N=O)C(O)=C1	CCN(CC)C1=CC=C(N=O)C(O)=C1
25953-19-9	CAS-RN	DTXSID2022753	Cefazolin	CC1=NN=C(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)CN2C=NN=N2)C3=O)C(O)=O)S1	CC1=NN=C(SCC2=C(N3C(SC2)C(NC(=O)CN2C=NN=N2)C3=O)C(O)=O)S1
25954-13-6	CAS-RN	DTXSID9032406	Fosamine ammonium	[NH4+].CCOP([O-])(=O)C(N)=O	CCOP(O)(=O)C(N)=O
25956-17-6	CAS-RN	DTXSID4024436	Allura Red C.I.16035	[Na+].[Na+].COC1=C(C=C(C)C(=C1)S([O-])(=O)=O)\N=N\C1=C2C=CC(=CC2=CC=C1O)S([O-])(=O)=O	COC1=C(C=C(C)C(=C1)S(O)(=O)=O)N=NC1=C(O)C=CC2=CC(=CC=C12)S(O)(=O)=O
25961-87-9	CAS-RN	DTXSID50180629	Ethanol, 2-(2-(heptyloxy)ethoxy)-	CCCCCCCOCCOCCO	CCCCCCCOCCOCCO
25967-29-7	CAS-RN	DTXSID20180631	Flutoprazepam	FC1=CC=CC=C1C1=NCC(=O)N(CC2CC2)C2=C1C=C(Cl)C=C2	FC1=CC=CC=C1C1=NCC(=O)N(CC2CC2)C2=C1C=C(Cl)C=C2
2597-03-7	CAS-RN	DTXSID6042280	Phenthoate	CCOC(=O)C(SP(=S)(OC)OC)C1=CC=CC=C1	CCOC(=O)C(SP(=S)(OC)OC)C1=CC=CC=C1
2597-09-3	CAS-RN	DTXSID40948871	2-(Diethylamino)ethyl 2-phenyl-2-(prop-2-en-1-yl)pent-4-enoate	CCN(CC)CCOC(=O)C(CC=C)(CC=C)C1=CC=CC=C1	CCN(CC)CCOC(=O)C(CC=C)(CC=C)C1=CC=CC=C1
2597-53-7	NO_MATCH	-	-	-	-
25991-93-9	CAS-RN	DTXSID00180654	Trichloromethyl methyl perthioxanthate	COC(=S)SSC(Cl)(Cl)Cl	COC(=S)SSC(Cl)(Cl)Cl
25999-31-9	CAS-RN	DTXSID9048485	Lasalocid	CC[C@H]([C@H]1O[C@@](CC)(C[C@@H]1C)[C@H]1CC[C@](O)(CC)[C@H](C)O1)C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCC1=C(C(O)=O)C(O)=C(C)C=C1	CCC(C1OC(CC)(CC1C)C1CCC(O)(CC)C(C)O1)C(=O)C(C)C(O)C(C)CCC1=CC=C(C)C(O)=C1C(O)=O
260-94-6	CAS-RN	DTXSID8059766	Acridine	C1=CC2=CC3=CC=CC=C3N=C2C=C1	C1=CC2=CC3=CC=CC=C3N=C2C=C1
2600-69-3	CAS-RN	DTXSID4037586	Phorate oxon	CCOP(=O)(OCC)SCSCC	CCOP(=O)(OCC)SCSCC
26002-80-2	CAS-RN	DTXSID7032688	Phenothrin	CC(C)=CC1C(C(=O)OCC2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C	CC(C)=CC1C(C(=O)OCC2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C
2601-89-0	NO_MATCH	-	-	-	-
26016-98-8	CAS-RN	DTXSID1045873	Fosfomycin calcium	[Ca++].C[C@@H]1O[C@@H]1P([O-])([O-])=O	CC1OC1P(O)(O)=O
2602-34-8	CAS-RN	DTXSID90862997	Oxirane, 2-[[3-(triethoxysilyl)propoxy]methyl]-	CCO[Si](CCCOCC1CO1)(OCC)OCC	CCO[Si](CCCOCC1CO1)(OCC)OCC
2602-46-2	CAS-RN	DTXSID2020185	C.I. Direct Blue 6	[Na+].[Na+].[Na+].[Na+].NC1=CC(=CC2=CC(=C(N=NC3=CC=C(C=C3)C3=CC=C(C=C3)N=NC3=C(C=C4C=C(C=C(N)C4=C3O)S([O-])(=O)=O)S([O-])(=O)=O)C(O)=C12)S([O-])(=O)=O)S([O-])(=O)=O	NC1=CC(=CC2=CC(=C(N=NC3=CC=C(C=C3)C3=CC=C(C=C3)N=NC3=C(O)C4=C(N)C=C(C=C4C=C3S(O)(=O)=O)S(O)(=O)=O)C(O)=C12)S(O)(=O)=O)S(O)(=O)=O
2605-78-9	CAS-RN	DTXSID1042239	N,N-Dimethyloctylamine N-oxide	CCCCCCCC[N+](C)(C)[O-]	CCCCCCCC[N+](C)(C)[O-]
26062-79-3	CAS-RN	DTXSID8035714	2-Propen-1-aminium, N,N-dimethyl-N-2-propenyl-, chloride, homopolymer	-	-
26087-47-8	CAS-RN	DTXSID7058040	Iprobenfos	CC(C)OP(=O)(OC(C)C)SCC1=CC=CC=C1	CC(C)OP(=O)(OC(C)C)SCC1=CC=CC=C1
26095-59-0	CAS-RN	DTXSID0046357	Otilonium bromide	[Br-].CCCCCCCCOC1=CC=CC=C1C(=O)NC1=CC=C(C=C1)C(=O)OCC[N+](C)(CC)CC	CCCCCCCCOC1=CC=CC=C1C(=O)NC1=CC=C(C=C1)C(=O)OCC[N+](C)(CC)CC
2610-86-8	CAS-RN	DTXSID5042324	Potassium warfarin	[K+].CC(=O)CC(C1=CC=CC=C1)C1=C([O-])C2=CC=CC=C2OC1=O	CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O
2611-82-7	CAS-RN	DTXSID9021213	SX purple	[Na+].[Na+].[Na+].OC1=C(\N=N/C2=C3C=CC=CC3=C(C=C2)S([O-])(=O)=O)C2=C(C=C(C=C2C=C1)S([O-])(=O)=O)S([O-])(=O)=O	OC1=C(N=NC2=CC=C(C3=CC=CC=C23)S(O)(=O)=O)C2=C(C=C(C=C2C=C1)S(O)(=O)=O)S(O)(=O)=O
26129-32-8	CAS-RN	DTXSID90949015	2-[4-(4-Chlorophenoxy)phenoxy]propanoic acid	CC(OC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1)C(O)=O	CC(OC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1)C(O)=O
26130-15-4	CAS-RN	DTXSID70949018	2-[(Oxiran-2-yl)methoxy]furan	C(OC1=CC=CO1)C1CO1	C(OC1=CC=CO1)C1CO1
2615-15-8	CAS-RN	DTXSID2058629	Hexaethylene glycol	OCCOCCOCCOCCOCCOCCO	OCCOCCOCCOCCOCCOCCO
26155-31-7	CAS-RN	DTXSID2045575	Morantel tartrate	O[C@@H]([C@@H](O)C(O)=O)C(O)=O.CN1CCCN=C1\C=C\C1=C(C)C=CS1	CN1CCCN=C1C=CC1=C(C)C=CS1
2617-78-9	CAS-RN	DTXSID40180794	Formamide, N-(4-bromophenyl)- (9CI)	BrC1=CC=C(NC=O)C=C1	BrC1=CC=C(NC=O)C=C1
2617-79-0	CAS-RN	DTXSID00180795	4-Chloroformanilide	ClC1=CC=C(NC=O)C=C1	ClC1=CC=C(NC=O)C=C1
26171-23-3	CAS-RN	DTXSID2043951	Tolmetin	CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1	CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1
26171-78-8	CAS-RN	DTXSID40885338	Benzeneacetic acid, (1R,2S,5R)-5-methyl-2-(1-methylethyl)cyclohexyl ester	CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)CC1=CC=CC=C1	CC(C)C1CCC(C)CC1OC(=O)CC1=CC=CC=C1
26175-68-8	CAS-RN	DTXSID5067182	Benzenesulfonamide, 4-amino-2,5-dichloro-N,N-dimethyl-	CN(C)S(=O)(=O)C1=C(Cl)C=C(N)C(Cl)=C1	CN(C)S(=O)(=O)C1=C(Cl)C=C(N)C(Cl)=C1
26184-62-3	NO_MATCH	-	-	-	-
262-12-4	CAS-RN	DTXSID8020410	Dibenzo-p-dioxin	O1C2=CC=CC=C2OC2=C1C=CC=C2	O1C2=CC=CC=C2OC2=C1C=CC=C2
2621-62-7	CAS-RN	DTXSID9062560	2,5-Dichloroacetanilide	CC(=O)NC1=C(Cl)C=CC(Cl)=C1	CC(=O)NC1=C(Cl)C=CC(Cl)=C1
2622-26-6	CAS-RN	DTXSID5045910	Periciazine	OC1CCN(CCCN2C3=CC=CC=C3SC3=CC=C(C=C23)C#N)CC1	OC1CCN(CCCN2C3=CC=CC=C3SC3=CC=C(C=C23)C#N)CC1
26225-79-6	CAS-RN	DTXSID8034580	Ethofumesate	CCOC1OC2=C(C=C(OS(C)(=O)=O)C=C2)C1(C)C	CCOC1OC2=C(C=C(OS(C)(=O)=O)C=C2)C1(C)C
2623-23-6	CAS-RN	DTXSID7051472	L-Menthyl acetate	CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(C)=O	CC(C)C1CCC(C)CC1OC(C)=O
262368-30-9	CAS-RN	DTXSID30620235	N-(4-Aminophenyl)-N-methyl-2-(4-methylpiperazin-1-yl)acetamide	CN(C(=O)CN1CCN(C)CC1)C1=CC=C(N)C=C1	CN(C(=O)CN1CCN(C)CC1)C1=CC=C(N)C=C1
2624-17-1	CAS-RN	DTXSID9043720	Monosodium cyanurate	[Na+].O=C1NC(=O)[N-]C(=O)N1	OC1=NC(O)=NC(O)=N1
2624-43-3	CAS-RN	DTXSID4022866	Cyclofenil	CC(=O)OC1=CC=C(C=C1)C(=C1CCCCC1)C1=CC=C(OC(C)=O)C=C1	CC(=O)OC1=CC=C(C=C1)C(=C1CCCCC1)C1=CC=C(OC(C)=O)C=C1
2624-44-4	CAS-RN	DTXSID4045559	Ethamsylate	CCNCC.OC1=CC(=C(O)C=C1)S(O)(=O)=O	OC1=CC=C(O)C(=C1)S(O)(=O)=O
26248-87-3	CAS-RN	DTXSID201016652	Tris(chloropropyl)phosphate	-	-
26248-99-7	NO_MATCH	-	-	-	-
26259-45-0	CAS-RN	DTXSID8037594	Secbumeton	CCNC1=NC(OC)=NC(NC(C)CC)=N1	CCNC1=NC(OC)=NC(NC(C)CC)=N1
26266-57-9	CAS-RN	DTXSID6029335	Sorbitan monohexadecanoate	-	-
26266-58-0	CAS-RN	DTXSID6027892	Sorbitan trioleate	-	-
26266-77-3	CAS-RN	DTXSID6051936	Dihydroabietyl alcohol	[H][C@]12CCC(C=C1CC[C@@]1([H])[C@](C)(CO)CCC[C@]21C)C(C)C	CC(C)C1CCC2C(CCC3C(C)(CO)CCCC23C)=C1
2627-95-4	CAS-RN	DTXSID7038810	Divinyltetramethyldisiloxane	C[Si](C)(O[Si](C)(C)C=C)C=C	C[Si](C)(O[Si](C)(C)C=C)C=C
2628-16-2	CAS-RN	DTXSID2044898	4-Ethenylphenyl acetate	CC(=O)OC1=CC=C(C=C)C=C1	CC(=O)OC1=CC=C(C=C)C=C1
26305-03-3	CAS-RN	DTXSID7046095	Pepstatin	CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC(C)C)C(C)C)C(C)C)[C@@H](O)CC(O)=O	CC(C)CC(NC(=O)C(C)NC(=O)CC(O)C(CC(C)C)NC(=O)C(NC(=O)C(NC(=O)CC(C)C)C(C)C)C(C)C)C(O)CC(O)=O
26309-95-5	CAS-RN	DTXSID90180926	Pivampicillin hydrochloride	Cl.CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)[C@H](N)C1=CC=CC=C1)C2=O	CC(C)(C)C(=O)OCOC(=O)C1N2C(SC1(C)C)C(NC(=O)C(N)C1=CC=CC=C1)C2=O
2631-26-7	CAS-RN	DTXSID50180927	Carbamic acid, N-methyl-, 3-diethylaminophenyl ester	CCN(CC)C1=CC(OC(=O)NC)=CC=C1	CCN(CC)C1=CC(OC(=O)NC)=CC=C1
2631-37-0	CAS-RN	DTXSID4037617	Promecarb	CNC(=O)OC1=CC(=CC(C)=C1)C(C)C	CNC(=O)OC1=CC(=CC(C)=C1)C(C)C
2631-40-5	CAS-RN	DTXSID6042072	Isoprocarb	CNC(=O)OC1=C(C=CC=C1)C(C)C	CNC(=O)OC1=C(C=CC=C1)C(C)C
26322-14-5	CAS-RN	DTXSID1051937	Dihexadecyl peroxodicarbonate	CCCCCCCCCCCCCCCCOC(=O)OOC(=O)OCCCCCCCCCCCCCCCC	CCCCCCCCCCCCCCCCOC(=O)OOC(=O)OCCCCCCCCCCCCCCCC
26328-00-7	NO_MATCH	-	-	-	-
26328-04-1	CAS-RN	DTXSID5046859	Cinepazide maleate	OC(=O)\C=C/C(O)=O.COC1=CC(C=CC(=O)N2CCN(CC(=O)N3CCCC3)CC2)=CC(OC)=C1OC	COC1=CC(C=CC(=O)N2CCN(CC(=O)N3CCCC3)CC2)=CC(OC)=C1OC
2633-54-7	CAS-RN	DTXSID2058041	Trichlormetaphos-3	CCOP(=S)(OC)OC1=C(Cl)C=C(Cl)C(Cl)=C1	CCOP(=S)(OC)OC1=C(Cl)C=C(Cl)C(Cl)=C1
2634-33-5	CAS-RN	DTXSID5032523	1,2-Benzisothiazolin-3-one	O=C1NSC2=C1C=CC=C2	O=C1NSC2=C1C=CC=C2
2635-10-1	CAS-RN	DTXSID8042139	Methiocarb sulfoxide	CNC(=O)OC1=CC(C)=C(C(C)=C1)S(C)=O	CNC(=O)OC1=CC(C)=C(C(C)=C1)S(C)=O
2636-25-1	CAS-RN	DTXSID10180963	Phosphinothioic acid, dimethyl-, O-(3-methyl-4-(methylthio)phenyl) ester	CSC1=C(C)C=C(OP(C)(C)=S)C=C1	CSC1=C(C)C=C(OP(C)(C)=S)C=C1
2636-26-2	CAS-RN	DTXSID0041806	Cyanophos	COP(=S)(OC)OC1=CC=C(C=C1)C#N	COP(=S)(OC)OC1=CC=C(C=C1)C#N
26364-65-8	CAS-RN	DTXSID50395231	2-Cyanoimino-1,3-thiazolidine	N#CNC1=NCCS1	N#CNC1=NCCS1
26377-29-7	CAS-RN	DTXSID1027897	Phosphorodithioic acid, O,O-dimethyl ester, sodium salt	[Na+].COP([S-])(=S)OC	COP(S)(=S)OC
2639-63-6	CAS-RN	DTXSID8047559	Hexyl butyrate	CCCCCCOC(=O)CCC	CCCCCCOC(=O)CCC
26399-36-0	CAS-RN	DTXSID2044559	Profluralin	CCCN(CC1CC1)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O	CCCN(CC1CC1)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O
